restaurantId;restaurantCuisine;restaurantTags;restaurantName;menuId;menuName;menuDescription;menuSections;menuPrice;menuTag;dishType;menuType;cuisine;associatedKeywords;flavor;mealTime;occasion;portion
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-10;Ice Atjeh Tea;;aneka minuman;30000;beverages;drink;beverage;indonesian;tea;refreshing;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-11;Green Tea Latte;;aneka minuman;42000;beverages;drink;beverage;indonesian;green tea;creamy;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-12;Es Timun Serut;;aneka minuman;29500;beverages;drink;beverage;indonesian;cucumber, drink;refreshing;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-13;Teh Tarik Atjeh;;aneka minuman;41000;beverages;drink;beverage;indonesian;tea, milk;creamy;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-14;Kue Ade;;snacks and cake atjeh;21000;snacks;food;snack;indonesian;cake, sweet;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-15;Cane Polos;;snacks and cake atjeh;31000;snacks;food;snack;indonesian;sweets;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-16;Timphan;;snacks and cake atjeh;9800;snacks;food;snack;indonesian;snack, dessert;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-17;Milk Cheese Cane;;snacks and cake atjeh;42000;snacks;food;snack;indonesian;cheese, snack;creamy,sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-18;Grilled Pulot;;snacks and cake atjeh;9800;snacks;food;snack;indonesian;rice, grilled;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-19;Martabak Telur Atjeh;;snacks and cake atjeh;42000;snacks;food;snack;indonesian;egg, fried;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-20;Roti Goreng Atjeh;;snacks and cake atjeh;29500;snacks;food;snack;indonesian;fried bread;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-21;Jala Milk Cheese;;snacks and cake atjeh;39000;snacks;food;snack;indonesian;cheese, snack;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-22;Roti Ari Atjeh Connection;;snacks and cake atjeh;72000;snacks;food;snack;indonesian;bread, sweet;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-23;Pulot Durian;;snacks and cake atjeh;48000;snacks;food;snack;indonesian;durian;strong;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-24;Roti Srikaya;;snacks and cake atjeh;29500;snacks;food;snack;indonesian;bread, sweet;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-25;Jala Durian;;snacks and cake atjeh;59000;beverages;drink;snacks;indonesian;durian,snacks;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-26;Rendang;;menu khas atjeh;29500;noodles;food;main course;indonesian;rendang,beef;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-27;Balado Fish;;menu khas atjeh;24000;noodles;food;main course;indonesian;fish,balado;spicy;dinner;formal;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-28;Vegetable Pliek 'U;;menu khas atjeh;36000;noodles;food;main course;indonesian;vegetables,pliek;spicy;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-29;Snapper Head Curry;;menu khas atjeh;89000;noodles;food;main course;indonesian;snapper,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-30;Tiran Masak Atjeh;;menu khas atjeh;89000;noodles;food;main course;indonesian;tiran,atjeh;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-31;Chicken Catch Atjeh;;menu khas atjeh;120000;noodles;food;main course;indonesian;chicken,atjeh;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-32;Atjeh Cooked Fish;;menu khas atjeh;29500;noodles;food;main course;indonesian;fish,atjeh;spicy;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-33;Keu'Eng Sour Fish;;menu khas atjeh;59000;noodles;food;main course;indonesian;fish;sour;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-34;Kampong Chicken Curry;;aneka kari;54000;noodles;food;main course;indonesian;chicken,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-35;Kari Kambing;;aneka kari;75000;noodles;food;main course;indonesian;goat,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-36;Duck Curry;;aneka kari;54000;noodles;food;main course;indonesian;duck,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-37;Indomie Polos;;mie atjeh;20000;noodles;food;main course;indonesian;indomie,noodle;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-38;Indomie Telor;;mie atjeh;27000;noodles;food;main course;indonesian;indomie,egg;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-39;Plain Atjeh Noodles;;mie atjeh;30000;noodles;food;main course;indonesian;noodles,plain;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-40;Atjeh Egg Noodles;;mie atjeh;36000;noodles;food;main course;indonesian;noodles,egg;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-41;Chicken Noodles Atjeh Special;;mie atjeh;54000;noodles;food;main course;indonesian;chicken,noodle;plain;anytime;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-42;Mie Aceh Seafood;;mie atjeh;48000;noodles;food;main course;indonesian;seafood,mie;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-43;Mie Atjeh Meat;;mie atjeh;48000;noodles;food;main course;indonesian;meat,mie;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-44;Indomie Cooked Aceh;;mie atjeh;36000;noodles;food;main course;indonesian;indomie,aceh;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-45;Lontong Sayur Spesial;Rendang + Egg;lontong atjeh;54000;noodles;food;main course;indonesian;lontong,sayur;spicy;lunch;casual;4
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-46;Lontong Sayur Telor Balado;;lontong atjeh;30000;noodles;food;main course;indonesian;lontong,sayur,balado;spicy;lunch;casual;4
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-47;Sayur Lontong;;lontong atjeh;15000;noodles;food;main course;indonesian;sayur,lontong;plain;lunch;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-48;Lontong;;plain rice;10000;plain rice;food;main course;indonesian;lontong;plain;lunch;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-49;White Rice;;plain rice;10000;plain rice;food;main course;indonesian;rice;plain;lunch;casual;2
6-C333LKAWTK6XWE;fast food,western;fast food,chicken,international;Taco Bell - Grand Indonesia;6-C333LKAWTK6XWE-83;Chocodilla;Chocodilla;dessert;21000;dessert;food;dessert;western;chocolate dessert;sweet;anytime;casual;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-0;Large Beef Kebab (Wagyu);;istanbul kebab turki;47000;kebab;food;main course;middle eastern;kebab, wagyu;spicy;lunch;event;2
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-1;Medium Beef Kebab (Wagyu);;istanbul kebab turki;39000;kebab;food;main course;middle eastern;kebab, wagyu;spicy;lunch;event;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-2;Large Chicken Kebab;;istanbul kebab turki;34000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;2
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-3;Medium Chicken Kebab;;istanbul kebab turki;28000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-4;Small Chicken Kebab;;istanbul kebab turki;17000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-0;PROMO - 2pcs Choco Caramel Pie;;today's offer,promosi;28000;dessert;food;dessert;western;chocolate caramel;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-1;50th Hello Kitty Limited Edition Plush Bag Toy;;today's offer,promosi;37500;snack;food;snack;fast food;toy;none;anytime;casual;0
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-2;Paket HeBat Korean Soy Garlic Wings;;today's offer,paket hebat;30500;wings;food;main course;korean;chicken wings;spicy;dinner;event;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-3;Paket HeBat Beef Burger Deluxe;;today's offer,paket hebat;33000;burger;food;main course;fast food;beef burger;savory;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-4;Paket HeBat Chicken Burger Deluxe;;today's offer,paket hebat;33000;burger;food;main course;fast food;chicken burger;savory;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-5;Mac & Cheese Beef Burger, A la Carte;;promosi;44500;burger;food;main course;fast food;mac and cheese;creamy;lunch;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-6;Paket Hemat Mac & Cheese Beef Burger with French Fries, Large;;promosi;69500;burger;food;main course;fast food;mac and cheese, fries;creamy;lunch;event;4
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-7;Paket Hemat Mac & Cheese Beef Burger with French Fries, Medium;;promosi;61500;burger;food;main course;fast food;mac and cheese, fries;creamy;lunch;event;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-8;Paket Hemat Mac & Cheese Beef Burger with French Fries & Coke, Large;;promosi;67500;burger;food;main course;fast food;burger, fries;creamy;anytime;event;4
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-9;Paket Hemat Mac & Cheese Beef Burger with French Fries & Coke, Medium;;promosi;59500;burger;food;main course;fast food;burger, fries;creamy;anytime;event;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-10;Sprite x Italian Soda;;promosi,drinks;15000;drink;drink;beverage;soft drink;soda;none;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-11;Iced Coffee Macadamia;;promosi;20000;coffee;drink;beverage;coffee;iced coffee;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-12;Iced Coffee Macadamia with Jelly;;promosi;21500;coffee;drink;beverage;coffee;iced coffee, jelly;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-13;Iced Coffee Macadamia Float;;promosi;25000;coffee;drink;beverage;coffee;iced coffee;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-14;Iced Coffee Macadamia with Jelly Float;;promosi;26000;coffee;drink;beverage;coffee;iced coffee;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-15;Iced Chocolate Hazelnut Medium;;promosi,mccafe;39000;drink;drink;beverage;coffee;iced chocolate;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-16;Banana McFlurry with Sprinkle Crumbs;;promosi;18000;dessert;food;dessert;fast food;banana dessert;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-17;Banana McFlurry with OREO;;promosi;18000;dessert;food;dessert;fast food;banana dessert, oreo;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-18;Choco Caramel Pie;;promosi;17000;dessert;food;dessert;fast food;chocolate dessert;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-19;Paket Hemat Mac & Cheese Beef Burger, Large;;promosi;74500;beef burger, mac & cheese;food;main course;fast food;mac & cheese, beef;cheesy;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-20;Paket Hemat Mac & Cheese Beef Burger, Medium;;promosi;66500;beef burger, mac & cheese;food;main course;fast food;mac & cheese, beef;cheesy;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-21;Spicy Korean McShaker Fries, Large;;promosi;29500;fries;food;snack;fast food;korean, fries;spicy;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-22;Spicy Korean McShaker Fries, Medium;;promosi;24500;fries;food;snack;fast food;korean, fries;spicy;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-23;Paket Kenyang, Krispy;;paket eksklusif delivery;150000;crispy chicken;food;main course;fast food;crispy;crispy;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-24;Paket Kenyang, Spicy;;paket eksklusif delivery;150000;spicy chicken;food;main course;fast food;spicy;spicy;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-25;Paket Ngemil;;paket eksklusif delivery;110000;snack;food;snack;fast food;snack;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-26;Paket Manis Special;;paket eksklusif delivery;83000;sweet snack;food;dessert;fast food;sweet;sweet;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-27;Paket Manis;;paket eksklusif delivery;71500;sweet snack;food;dessert;fast food;sweet;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-28;Paket Hemat Big Mac, Large;;burger & mcnuggets;66500;big mac;food;main course;fast food;big mac;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-29;Paket Hemat Big Mac, Medium;;burger & mcnuggets;58000;big mac;food;main course;fast food;big mac;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-30;Paket Hemat Triple Cheeseburger, Large;;burger & mcnuggets;85000;triple cheeseburger;food;main course;fast food;cheeseburger;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-31;Paket Hemat Triple Cheeseburger, Medium;;burger & mcnuggets;76500;triple cheeseburger;food;main course;fast food;cheeseburger;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-32;Paket Hemat Double Cheeseburger, Large;;burger & mcnuggets;65000;double cheeseburger;food;main course;fast food;cheeseburger;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-33;Paket Hemat Double Cheeseburger, Medium;;burger & mcnuggets;56500;double cheeseburger;food;main course;fast food;cheeseburger;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-34;Paket Hemat McSpicy, Large;;burger & mcnuggets;63500;spicy burger;food;main course;fast food;spicy;spicy;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-35;Paket Hemat McSpicy, Medium;;burger & mcnuggets;55000;spicy burger;food;main course;fast food;spicy;spicy;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-36;Paket Hemat McChicken, Large;;burger & mcnuggets;56000;mcchicken;food;main course;fast food;chicken;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-37;Paket Hemat McChicken, Medium;;burger & mcnuggets;47500;mcchicken;food;main course;fast food;chicken;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-38;Paket Hemat Fish Fillet Burger, Large;;burger & mcnuggets;56000;fish fillet burger;food;main course;fast food;fish;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-39;Paket Hemat Fish Fillet Burger, Medium;;burger & mcnuggets;47500;fish fillet burger;food;main course;fast food;fish;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-40;Paket Hemat McNuggets 6 pcs, Large;;burger & mcnuggets;61000;mc nuggets;food;snack;fast food;chicken;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-41;Paket Hemat McNuggets 6 pcs, Medium;;burger & mcnuggets;52000;mc nuggets;food;snack;fast food;chicken;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-42;Paket Hemat Cheeseburger Deluxe, Large;;burger & mcnuggets;58000;cheeseburger deluxe;food;main course;fast food;cheeseburger;varied;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-43;Paket Hemat Cheeseburger Deluxe, Medium;;burger & mcnuggets;49500;cheeseburger deluxe;food;main course;fast food;cheeseburger;varied;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-44;Paket Hemat Cheeseburger, Large;;burger & mcnuggets;56500;burger;food;main course;american;cheeseburger, large, paket;salty;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-45;Paket Hemat Cheeseburger, Medium;;burger & mcnuggets;48000;burger;food;main course;american;cheeseburger, medium, paket;salty;anytime;casual;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-46;Paket Hemat Beef Burger Deluxe, Large;;burger & mcnuggets;50500;burger;food;main course;american;beef burger, large, paket;salty;anytime;casual;2
