restaurantId;restaurantCuisine;restaurantTags;restaurantName;menuId;menuName;menuDescription;menuSections;menuPrice;menuTag;dishType;menuType;cuisine;associatedKeywords;flavor;mealTime;occasion;portion
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-15;Cane Polos;Cane Polos adalah hidangan sederhana namun lezat. Terbuat dari singkong yang direbus hingga empuk, disajikan dengan kelapa parut dan gula merah. Hidangan ini menawarkan cita rasa tradisional yang autentik.;snacks and cake atjeh;31000;snacks;food;snack;indonesian;sweets;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-16;Timphan;Timphan adalah kue tradisional Aceh yang unik. Terbuat dari tepung beras yang diisi dengan pisang dan kelapa parut, kemudian dibungkus daun pisang dan dikukus. Rasanya yang manis dan teksturnya yang lembut menjadikannya favorit banyak orang.;snacks and cake atjeh;9800;snacks;food;snack;indonesian;snack, dessert;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-17;Milk Cheese Cane;Milk Cheese Cane adalah inovasi modern dari hidangan tradisional. Singkong rebus yang disajikan dengan saus susu keju yang creamy. Perpaduan rasa tradisional dan modern yang unik.;snacks and cake atjeh;42000;snacks;food;snack;indonesian;cheese, snack;creamy,sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-18;Grilled Pulot;Grilled Pulot adalah hidangan nasi ketan panggang khas Aceh. Nasi ketan yang dimasak dengan santan, kemudian dipanggang hingga sedikit garing di luar. Disajikan dengan taburan kelapa parut dan gula merah.;snacks and cake atjeh;9800;snacks;food;snack;indonesian;rice, grilled;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-19;Martabak Telur Atjeh;Martabak Telur Atjeh adalah versi khas Aceh dari martabak telur. Kulit yang renyah diisi dengan campuran telur, daging cincang, dan rempah-rempah khas Aceh. Disajikan dengan saus cuka pedas yang menyegarkan.;snacks and cake atjeh;42000;snacks;food;snack;indonesian;egg, fried;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-20;Roti Goreng Atjeh;Roti Goreng Atjeh adalah roti goreng khas Aceh yang lezat. Roti yang digoreng hingga keemasan, biasanya diisi dengan berbagai pilihan isian seperti kari atau cokelat. Teksturnya yang renyah di luar dan lembut di dalam menjadikannya cemilan favorit.;snacks and cake atjeh;29500;snacks;food;snack;indonesian;fried bread;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-21;Jala Milk Cheese;Jala Milk Cheese adalah hidangan unik yang menggabungkan roti jala tradisional dengan saus susu keju modern. Roti jala yang lembut disajikan dengan saus susu keju yang creamy. Perpaduan tekstur dan rasa yang menarik.;snacks and cake atjeh;39000;snacks;food;snack;indonesian;cheese, snack;savory;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-22;Roti Ari Atjeh Connection;Roti Ari Atjeh Connection adalah roti khas yang menjadi signature dish di restoran ini. Roti lembut dengan isian yang khas, mungkin merupakan resep rahasia The Atjeh Connection. Rasanya yang unik menjadikannya must-try bagi pengunjung.;snacks and cake atjeh;72000;snacks;food;snack;indonesian;bread, sweet;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-23;Pulot Durian;Pulot Durian adalah hidangan nasi ketan yang disajikan dengan daging durian. Nasi ketan yang lembut dipadu dengan kekayaan rasa dan aroma durian.;snacks and cake atjeh;48000;snacks;food;snack;indonesian;durian;strong;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-24;Roti Srikaya;;snacks and cake atjeh;29500;snacks;food;snack;indonesian;bread, sweet;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-25;Jala Durian;;snacks and cake atjeh;59000;beverages;drink;snacks;indonesian;durian,snacks;sweet;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-26;Rendang;Rendang adalah hidangan daging sapi yang dimasak dengan rempah-rempah khas Indonesia. Hidangan ini terkenal dengan kelezatan dan teksturnya yang lembut. Rendang merupakan salah satu menu favorit di The Atjeh Connection - Kebon Sirih.;menu khas atjeh;29500;noodles;food;main course;indonesian;rendang,beef;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-27;Balado Fish;Balado Fish adalah hidangan ikan yang dimasak dengan bumbu balado pedas khas Indonesia. Rasanya yang gurih dan pedas menjadikannya pilihan yang populer di The Atjeh Connection - Kebon Sirih.;menu khas atjeh;24000;noodles;food;main course;indonesian;fish,balado;spicy;dinner;formal;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-28;Vegetable Pliek 'U;Vegetable Pliek 'U adalah hidangan sayuran khas Aceh yang menggunakan ampas kelapa fermentasi. Hidangan ini menawarkan cita rasa unik dan autentik dari The Atjeh Connection - Kebon Sirih.;menu khas atjeh;36000;noodles;food;main course;indonesian;vegetables,pliek;spicy;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-29;Snapper Head Curry;Snapper Head Curry adalah hidangan kari yang menggunakan kepala ikan kakap sebagai bahan utama. Rasanya yang kaya dan bumbu kari yang meresap menjadikannya hidangan istimewa di The Atjeh Connection - Kebon Sirih.;menu khas atjeh;89000;noodles;food;main course;indonesian;snapper,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-30;Tiran Masak Atjeh;Tiran Masak Atjeh adalah hidangan ikan yang dimasak dengan gaya khas Aceh. Hidangan ini menawarkan cita rasa autentik dari The Atjeh Connection - Kebon Sirih.;menu khas atjeh;89000;noodles;food;main course;indonesian;tiran,atjeh;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-31;Chicken Catch Atjeh;Chicken Catch Atjeh adalah hidangan ayam yang dimasak dengan bumbu khas Aceh. Rasanya yang kaya dan unik menjadikannya salah satu menu favorit di The Atjeh Connection - Kebon Sirih.;menu khas atjeh;120000;noodles;food;main course;indonesian;chicken,atjeh;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-32;Atjeh Cooked Fish;Atjeh Cooked Fish adalah hidangan ikan yang dimasak dengan gaya khas Aceh. Hidangan ini menawarkan cita rasa autentik dan segar dari The Atjeh Connection - Kebon Sirih.;menu khas atjeh;29500;noodles;food;main course;indonesian;fish,atjeh;spicy;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-33;Keu'Eng Sour Fish;Keu'Eng Sour Fish adalah hidangan ikan dengan rasa asam yang khas dari Aceh. Hidangan ini menawarkan pengalaman kuliner unik di The Atjeh Connection - Kebon Sirih.;menu khas atjeh;59000;noodles;food;main course;indonesian;fish;sour;dinner;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-34;Kampong Chicken Curry;Kampong Chicken Curry adalah hidangan kari ayam kampung yang lezat. Rasanya yang kaya dan autentik menjadikannya pilihan favorit di The Atjeh Connection - Kebon Sirih.;aneka kari;54000;noodles;food;main course;indonesian;chicken,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-35;Kari Kambing;Kari Kambing adalah hidangan kari yang menggunakan daging kambing sebagai bahan utama. Rasanya yang kaya dan bumbu yang meresap menjadikannya hidangan istimewa di The Atjeh Connection - Kebon Sirih.;aneka kari;75000;noodles;food;main course;indonesian;goat,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-36;Duck Curry;Duck Curry adalah hidangan kari bebek yang lezat dan kaya rasa. Hidangan ini menawarkan pengalaman kuliner unik di The Atjeh Connection - Kebon Sirih.;aneka kari;54000;noodles;food;main course;indonesian;duck,curry;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-37;Indomie Polos;Indomie Polos adalah hidangan mie instan klasik tanpa tambahan. Meskipun sederhana, hidangan ini tetap menjadi pilihan populer di The Atjeh Connection - Kebon Sirih.;mie atjeh;20000;noodles;food;main course;indonesian;indomie,noodle;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-38;Indomie Telor;Indomie Telor adalah hidangan mie instan yang disajikan dengan telur. Kombinasi sederhana namun lezat ini menjadi favorit di The Atjeh Connection - Kebon Sirih.;mie atjeh;27000;noodles;food;main course;indonesian;indomie,egg;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-39;Plain Atjeh Noodles;Plain Atjeh Noodles adalah hidangan mie khas Aceh dalam versi polos. Hidangan ini menawarkan cita rasa autentik dari The Atjeh Connection - Kebon Sirih.;mie atjeh;30000;noodles;food;main course;indonesian;noodles,plain;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-40;Atjeh Egg Noodles;Atjeh Egg Noodles adalah hidangan mie khas Aceh yang disajikan dengan telur. Kombinasi ini menciptakan hidangan yang lezat dan mengenyangkan di The Atjeh Connection - Kebon Sirih.;mie atjeh;36000;noodles;food;main course;indonesian;noodles,egg;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-41;Chicken Noodles Atjeh Special;Chicken Noodles Atjeh Special adalah hidangan mie ayam khas Aceh dengan bumbu istimewa. Hidangan ini menjadi salah satu menu unggulan di The Atjeh Connection - Kebon Sirih.;mie atjeh;54000;noodles;food;main course;indonesian;chicken,noodle;plain;anytime;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-42;Mie Aceh Seafood;Mie Aceh Seafood adalah hidangan mie khas Aceh yang disajikan dengan berbagai seafood. Hidangan ini menawarkan kelezatan laut dalam setiap suapan di The Atjeh Connection - Kebon Sirih.;mie atjeh;48000;noodles;food;main course;indonesian;seafood,mie;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-43;Mie Atjeh Meat;Mie Atjeh Meat adalah hidangan mie khas Aceh yang disajikan dengan daging. Rasanya yang kaya dan lezat menjadikannya pilihan favorit di The Atjeh Connection - Kebon Sirih.;mie atjeh;48000;noodles;food;main course;indonesian;meat,mie;spicy;dinner;formal;3
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-44;Indomie Cooked Aceh;Indomie Cooked Aceh adalah hidangan mie instan yang dimasak dengan gaya Aceh. Hidangan ini menawarkan twist unik pada mie instan klasik di The Atjeh Connection - Kebon Sirih.;mie atjeh;36000;noodles;food;main course;indonesian;indomie,aceh;plain;anytime;casual;1
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-45;Lontong Sayur Spesial;Rendang + Egg;lontong atjeh;54000;noodles;food;main course;indonesian;lontong,sayur;spicy;lunch;casual;4
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-46;Lontong Sayur Telor Balado;Lontong Sayur Telor Balado adalah hidangan lontong dengan sayur, telur, dan sambal balado. Kombinasi rasa dan tekstur yang lezat ini menjadi favorit di The Atjeh Connection - Kebon Sirih.;lontong atjeh;30000;noodles;food;main course;indonesian;lontong,sayur,balado;spicy;lunch;casual;4
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-47;Sayur Lontong;Sayur Lontong adalah hidangan lontong yang disajikan dengan kuah sayur yang lezat. Hidangan ini menawarkan cita rasa yang segar dan mengenyangkan di The Atjeh Connection - Kebon Sirih.;lontong atjeh;15000;noodles;food;main course;indonesian;sayur,lontong;plain;lunch;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-48;Lontong;Lontong adalah hidangan nasi yang dibungkus daun pisang dan dikukus. Hidangan ini sering menjadi pelengkap berbagai hidangan di The Atjeh Connection - Kebon Sirih.;plain rice;10000;plain rice;food;main course;indonesian;lontong;plain;lunch;casual;2
6-C2W2TPXVFEDKVE;beverages,noodles;beverages,noodles,rice;The Atjeh Connection - Kebon Sirih;6-C2W2TPXVFEDKVE-49;White Rice;White Rice adalah nasi putih yang disajikan sebagai pendamping berbagai hidangan. Meskipun sederhana, nasi putih menjadi komponen penting dalam banyak hidangan di The Atjeh Connection - Kebon Sirih.;plain rice;10000;plain rice;food;main course;indonesian;rice;plain;lunch;casual;2
6-C333LKAWTK6XWE;fast food,western;fast food,chicken,international;Taco Bell - Grand Indonesia;6-C333LKAWTK6XWE-83;Chocodilla;Chocodilla;dessert;21000;dessert;food;dessert;western;chocolate dessert;sweet;anytime;casual;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-0;Large Beef Kebab (Wagyu);Large Beef Kebab (Wagyu) adalah kebab daging sapi Wagyu berukuran besar. Hidangan ini menawarkan pengalaman menikmati daging Wagyu berkualitas tinggi dalam bentuk kebab di Istanbul kebab - Tanah Abang.;istanbul kebab turki;47000;kebab;food;main course;middle eastern;kebab, wagyu;spicy;lunch;event;2
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-1;Medium Beef Kebab (Wagyu);Medium Beef Kebab (Wagyu) adalah kebab daging sapi Wagyu berukuran sedang. Hidangan ini menawarkan kelezatan daging Wagyu premium dalam porsi yang pas di Istanbul kebab - Tanah Abang.;istanbul kebab turki;39000;kebab;food;main course;middle eastern;kebab, wagyu;spicy;lunch;event;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-2;Large Chicken Kebab;Large Chicken Kebab from Istanbul kebab - Tanah Abang. A generous portion of tender, flavorful chicken grilled to perfection. Served with traditional accompaniments for a satisfying meal.;istanbul kebab turki;34000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;2
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-3;Medium Chicken Kebab;Medium Chicken Kebab offered by Istanbul kebab - Tanah Abang. Juicy chicken pieces marinated in aromatic spices and grilled to perfection. A delightful balance of flavor and portion size.;istanbul kebab turki;28000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;1
6-C6TASCEDVF4XAN;fast food;fast food,beef,chicken;Istanbul kebab - Tanah Abang;6-C6TASCEDVF4XAN-4;Small Chicken Kebab;Small Chicken Kebab from Istanbul kebab - Tanah Abang. A compact serving of succulent grilled chicken, perfect for a light meal or snack. Packed with authentic Turkish flavors.;istanbul kebab turki;17000;kebab;food;main course;middle eastern;kebab, chicken;spicy;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-0;PROMO - 2pcs Choco Caramel Pie;PROMO - 2pcs Choco Caramel Pie from McDonald's - Thamrin Jaya. Indulge in a sweet treat with this special offer on delicious chocolate and caramel pies. A perfect dessert to satisfy your cravings.;today's offer,promosi;28000;dessert;food;dessert;western;chocolate caramel;sweet;anytime;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-1;50th Hello Kitty Limited Edition Plush Bag Toy;50th Hello Kitty Limited Edition Plush Bag Toy available at McDonald's - Thamrin Jaya. Celebrate Hello Kitty's 50th anniversary with this exclusive collectible. A must-have for fans and collectors alike.;today's offer,promosi;37500;snack;food;snack;fast food;toy;none;anytime;casual;0
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-2;Paket HeBat Korean Soy Garlic Wings;Paket HeBat Korean Soy Garlic Wings from McDonald's - Thamrin Jaya. Savor the fusion of Korean flavors with crispy chicken wings coated in a savory soy garlic sauce. A delightful twist on classic wings.;today's offer,paket hebat;30500;wings;food;main course;korean;chicken wings;spicy;dinner;event;2
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-3;Paket HeBat Beef Burger Deluxe;Paket HeBat Beef Burger Deluxe offered by McDonald's - Thamrin Jaya. Enjoy a premium beef patty topped with fresh ingredients and special sauce. A hearty and satisfying burger experience.;today's offer,paket hebat;33000;burger;food;main course;fast food;beef burger;savory;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-4;Paket HeBat Chicken Burger Deluxe;Paket HeBat Chicken Burger Deluxe from McDonald's - Thamrin Jaya. Sink your teeth into a juicy chicken patty complemented by crisp vegetables and signature sauce. A flavorful choice for chicken lovers.;today's offer,paket hebat;33000;burger;food;main course;fast food;chicken burger;savory;lunch;event;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-5;Mac & Cheese Beef Burger, A la Carte;Mac & Cheese Beef Burger, A la Carte at McDonald's - Thamrin Jaya. Experience the ultimate comfort food fusion with a beef patty topped with creamy mac and cheese. A unique and indulgent burger option.;promosi;44500;burger;food;main course;fast food;mac and cheese;creamy;lunch;casual;1
6-C4BGN76ZTUCJJ2;fast food,snack;fast food,chicken,international;McDonald's - Thamrin Jaya;6-C4BGN76ZTUCJJ2-6;Paket Hemat Mac & Cheese Beef Burger with French Fries, Large;Paket Hemat Mac & Cheese Beef Burger with French Fries, Large from McDonald's - Thamrin Jaya. Enjoy a hearty meal featuring the Mac & Cheese Beef Burger paired with a large serving of crispy fries. Perfect for big appetites.;promosi;69500;burger;food;main course;fast food;mac and cheese, fries;creamy;lunch;event;4
